node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
178 179 0 -2.7480 -7.3070 -52.5391 -2.7520 -7.3090 -52.5867 0.0512 0.0477 0.4314 0.3922 0.1961 14.2013 1.0000 
179 180 0 -2.7520 -7.3090 -52.5867 -2.7938 -7.3280 -53.0846 0.0512 0.5000 0.4314 0.3922 0.1961 14.4137 1.0000 
180 181 0 -2.7938 -7.3280 -53.0846 -2.8013 -7.3278 -53.1536 0.0512 0.0695 0.4314 0.3922 0.1961 14.4435 1.0000 
181 182 0 -2.8013 -7.3278 -53.1536 -2.7909 -7.3373 -53.6534 0.0512 0.5000 0.4314 0.3922 0.1961 14.6593 1.0000 
182 183 0 -2.7909 -7.3373 -53.6534 -2.7912 -7.3370 -53.7484 0.0512 0.0950 0.4314 0.3922 0.1961 14.7007 1.0000 
183 184 0 -2.7912 -7.3370 -53.7484 -2.7849 -7.3361 -54.2484 0.0512 0.5000 0.4314 0.3922 0.1961 14.9202 1.0000 
184 185 0 -2.7849 -7.3361 -54.2484 -2.7924 -7.3318 -54.4237 0.0512 0.1756 0.4314 0.3922 0.1961 14.9980 1.0000 
185 186 0 -2.7924 -7.3318 -54.4237 -2.8051 -7.2943 -54.9222 0.0512 0.5000 0.4314 0.3922 0.1961 15.2217 1.0000 
186 187 0 -2.8051 -7.2943 -54.9222 -2.8080 -7.2870 -55.0136 0.0512 0.0917 0.4314 0.3922 0.1961 15.2631 1.0000 
187 188 0 -2.8080 -7.2870 -55.0136 -2.8168 -7.2719 -55.2265 0.0512 0.2136 0.4314 0.3922 0.1961 15.3600 1.0000 
1 189 31 -0.0276 -0.1004 -3.0227 -0.0192 -0.1814 -2.8748 0.0301 0.1689 0.5490 0.4902 0.1569 3.8921 2.0000 
189 190 31 -0.0192 -0.1814 -2.8748 0.0127 -0.3713 -2.5377 0.0301 0.3882 0.5490 0.4902 0.1569 4.1035 2.0000 
190 191 31 0.0127 -0.3713 -2.5377 0.0558 -0.5665 -2.1782 0.0301 0.4114 0.5490 0.4902 0.1569 4.3900 2.0000 
191 192 31 0.0558 -0.5665 -2.1782 0.1106 -0.7458 -1.8682 0.0301 0.3623 0.5490 0.4902 0.1569 4.7351 2.0000 
192 193 31 0.1106 -0.7458 -1.8682 0.0473 -0.9027 -1.4872 0.0301 0.4168 0.5490 0.4902 0.1569 5.3760 2.0000 
193 194 31 0.0473 -0.9027 -1.4872 -0.0344 -1.0800 -1.0633 0.0301 0.4667 0.5490 0.4902 0.1569 10.7496 2.0000 
189 195 32 -0.0192 -0.1814 -2.8748 0.0574 -0.1489 -2.8194 0.0183 0.1000 0.6275 0.5882 0.1176 4.2155 3.0000 
195 196 32 0.0574 -0.1489 -2.8194 0.1334 -0.1080 -2.7688 0.0183 0.1000 0.6275 0.5882 0.1176 4.3038 3.0000 
196 197 32 0.1334 -0.1080 -2.7688 0.2039 -0.0547 -2.7221 0.0183 0.1000 0.6275 0.5882 0.1176 4.4516 3.0000 
197 198 32 0.2039 -0.0547 -2.7221 0.2786 -0.0006 -2.6833 0.0183 0.1000 0.6275 0.5882 0.1176 5.0569 3.0000 
198 199 32 0.2786 -0.0006 -2.6833 0.2838 0.0034 -2.6804 0.0183 0.0072 0.6275 0.5882 0.1176 5.7019 3.0000 
190 200 33 0.0127 -0.3713 -2.5377 -0.0550 -0.4439 -2.5255 0.0204 0.1000 0.6275 0.5882 0.1176 4.4941 3.0000 
200 201 33 -0.0550 -0.4439 -2.5255 -0.1375 -0.4990 -2.5134 0.0204 0.1000 0.6275 0.5882 0.1176 4.5775 3.0000 
201 202 33 -0.1375 -0.4990 -2.5134 -0.2189 -0.5566 -2.5047 0.0204 0.1000 0.6275 0.5882 0.1176 4.7246 3.0000 
202 203 33 -0.2189 -0.5566 -2.5047 -0.2924 -0.6090 -2.5000 0.0204 0.0904 0.6275 0.5882 0.1176 5.8000 3.0000 
191 204 34 0.0558 -0.5665 -2.1782 0.1404 -0.5222 -2.1484 0.0154 0.1000 0.6275 0.5882 0.1176 4.9246 3.0000 
204 205 34 0.1404 -0.5222 -2.1484 0.2242 -0.4784 -2.1158 0.0154 0.1000 0.6275 0.5882 0.1176 5.0126 3.0000 
205 206 34 0.2242 -0.4784 -2.1158 0.3117 -0.4357 -2.0932 0.0154 0.1000 0.6275 0.5882 0.1176 5.1589 3.0000 
206 207 34 0.3117 -0.4357 -2.0932 0.3993 -0.3917 -2.0731 0.0154 0.1000 0.6275 0.5882 0.1176 5.7082 3.0000 
207 208 34 0.3993 -0.3917 -2.0731 0.4076 -0.3874 -2.0710 0.0154 0.0096 0.6275 0.5882 0.1176 6.4200 3.0000 
192 209 35 0.1106 -0.7458 -1.8682 0.0856 -0.8424 -1.8761 0.0193 0.1000 0.6275 0.5882 0.1176 5.5533 3.0000 
209 210 35 0.0856 -0.8424 -1.8761 0.0559 -0.9378 -1.8784 0.0193 0.1000 0.6275 0.5882 0.1176 5.6412 3.0000 
210 211 35 0.0559 -0.9378 -1.8784 0.0374 -1.0358 -1.8852 0.0193 0.1000 0.6275 0.5882 0.1176 5.7833 3.0000 
211 212 35 0.0374 -1.0358 -1.8852 0.0165 -1.1323 -1.9013 0.0193 0.1000 0.6275 0.5882 0.1176 6.2060 3.0000 
212 213 35 0.0165 -1.1323 -1.9013 0.0115 -1.1510 -1.9046 0.0193 0.0197 0.6275 0.5882 0.1176 7.1068 3.0000 
193 214 36 0.0473 -0.9027 -1.4872 0.0046 -0.8522 -1.4122 0.0186 0.1000 0.6275 0.5882 0.1176 10.8077 3.0000 
214 215 36 0.0046 -0.8522 -1.4122 -0.0149 -0.7924 -1.3345 0.0186 0.1000 0.6275 0.5882 0.1176 10.8930 3.0000 
215 216 36 -0.0149 -0.7924 -1.3345 -0.0381 -0.7291 -1.2606 0.0186 0.1000 0.6275 0.5882 0.1176 11.0563 3.0000 
216 217 36 -0.0381 -0.7291 -1.2606 -0.0511 -0.6867 -1.2061 0.0186 0.0703 0.6275 0.5882 0.1176 12.0246 3.0000 
3 218 37 -0.1572 -0.6008 -3.1388 -0.1785 -0.7400 -3.0372 0.0287 0.1737 0.5490 0.4902 0.1569 4.0168 2.0000 
218 219 37 -0.1785 -0.7400 -3.0372 -0.1145 -1.0159 -2.7951 0.0287 0.3726 0.5490 0.4902 0.1569 4.2638 2.0000 
219 220 37 -0.1145 -1.0159 -2.7951 0.0273 -1.3277 -2.5517 0.0287 0.4202 0.5490 0.4902 0.1569 4.7395 2.0000 
220 221 37 0.0273 -1.3277 -2.5517 0.1764 -1.5130 -2.2374 0.0287 0.3942 0.5490 0.4902 0.1569 8.4563 2.0000 
218 222 38 -0.1785 -0.7400 -3.0372 -0.2177 -0.7932 -3.1123 0.0210 0.1000 0.6275 0.5882 0.1176 4.3409 3.0000 
222 223 38 -0.2177 -0.7932 -3.1123 -0.2498 -0.8541 -3.1848 0.0210 0.1000 0.6275 0.5882 0.1176 4.4232 3.0000 
223 224 38 -0.2498 -0.8541 -3.1848 -0.2748 -0.9157 -3.2596 0.0210 0.1000 0.6275 0.5882 0.1176 4.5574 3.0000 
224 225 38 -0.2748 -0.9157 -3.2596 -0.3042 -0.9665 -3.3405 0.0210 0.1000 0.6275 0.5882 0.1176 4.9785 3.0000 
225 226 38 -0.3042 -0.9665 -3.3405 -0.3086 -0.9743 -3.3546 0.0210 0.0168 0.6275 0.5882 0.1176 5.7799 3.0000 
219 227 39 -0.1145 -1.0159 -2.7951 -0.0724 -1.0961 -2.8376 0.0212 0.1000 0.6275 0.5882 0.1176 4.7496 3.0000 
227 228 39 -0.0724 -1.0961 -2.8376 -0.0375 -1.1814 -2.8763 0.0212 0.1000 0.6275 0.5882 0.1176 4.8256 3.0000 
228 229 39 -0.0375 -1.1814 -2.8763 -0.0058 -1.2673 -2.9165 0.0212 0.1000 0.6275 0.5882 0.1176 4.9695 3.0000 
229 230 39 -0.0058 -1.2673 -2.9165 0.0113 -1.3291 -2.9506 0.0212 0.0726 0.6275 0.5882 0.1176 5.8456 3.0000 
220 231 40 0.0273 -1.3277 -2.5517 -0.0415 -1.3920 -2.5180 0.0192 0.1000 0.6275 0.5882 0.1176 8.5097 3.0000 
231 232 40 -0.0415 -1.3920 -2.5180 -0.1120 -1.4577 -2.4915 0.0192 0.1000 0.6275 0.5882 0.1176 8.5816 3.0000 
232 233 40 -0.1120 -1.4577 -2.4915 -0.1826 -1.5233 -2.4647 0.0192 0.1000 0.6275 0.5882 0.1176 8.6918 3.0000 
233 234 40 -0.1826 -1.5233 -2.4647 -0.2459 -1.5901 -2.4256 0.0192 0.1000 0.6275 0.5882 0.1176 8.9375 3.0000 
234 235 40 -0.2459 -1.5901 -2.4256 -0.2749 -1.6202 -2.4089 0.0192 0.0450 0.6275 0.5882 0.1176 9.9068 3.0000 
5 236 41 -0.3116 -1.0768 -3.2484 -0.6431 -0.9238 -3.7316 0.0250 0.6056 0.5490 0.4902 0.1569 6.3280 2.0000 
6 237 42 -0.4974 -1.4920 -3.3821 -0.6340 -1.3591 -4.0645 0.0312 0.7086 0.5490 0.4902 0.1569 6.5510 2.0000 
8 238 43 -0.8066 -2.0221 -3.6223 -0.7252 -2.2057 -3.5847 0.0248 0.2043 0.5490 0.4902 0.1569 4.4295 2.0000 
238 239 43 -0.7252 -2.2057 -3.5847 -0.6522 -2.5635 -3.5133 0.0248 0.3721 0.5490 0.4902 0.1569 6.5007 2.0000 
238 240 44 -0.7252 -2.2057 -3.5847 -0.6301 -2.2069 -3.6157 0.0205 0.1000 0.6275 0.5882 0.1176 6.5557 3.0000 
240 241 44 -0.6301 -2.2069 -3.6157 -0.5351 -2.2090 -3.6470 0.0205 0.1000 0.6275 0.5882 0.1176 6.6317 3.0000 
241 242 44 -0.5351 -2.2090 -3.6470 -0.4402 -2.2198 -3.6763 0.0205 0.1000 0.6275 0.5882 0.1176 6.7548 3.0000 
242 243 44 -0.4402 -2.2198 -3.6763 -0.3469 -2.2320 -3.7102 0.0205 0.1000 0.6275 0.5882 0.1176 7.1237 3.0000 
243 244 44 -0.3469 -2.2320 -3.7102 -0.3292 -2.2347 -3.7171 0.0205 0.0192 0.6275 0.5882 0.1176 7.8963 3.0000 
10 245 45 -1.0129 -2.5127 -3.8733 -1.0384 -2.3126 -4.5059 0.0249 0.6639 0.5490 0.4902 0.1569 6.6005 2.0000 
12 246 46 -1.2604 -3.0153 -4.1037 -0.9570 -3.1462 -4.6302 0.0270 0.6216 0.5490 0.4902 0.1569 6.4767 2.0000 
14 247 47 -1.5114 -3.5352 -4.3839 -2.1152 -3.6435 -4.3807 0.0390 0.6135 0.5490 0.4902 0.1569 6.5907 2.0000 
16 248 48 -1.7164 -4.0282 -4.6449 -1.5207 -4.2673 -4.1974 0.0267 0.5438 0.5490 0.4902 0.1569 6.3669 2.0000 
18 249 49 -1.9116 -4.5369 -4.9359 -2.1219 -4.1296 -5.2133 0.0298 0.5358 0.5490 0.4902 0.1569 6.7054 2.0000 
20 250 50 -2.0514 -5.0235 -5.2163 -2.1282 -5.1019 -5.1296 0.0337 0.1399 0.5490 0.4902 0.1569 5.1964 2.0000 
250 251 50 -2.1282 -5.1019 -5.1296 -2.3674 -5.3034 -4.8377 0.0337 0.4278 0.5490 0.4902 0.1569 5.5531 2.0000 
251 252 50 -2.3674 -5.3034 -4.8377 -2.6409 -5.4313 -4.5509 0.0337 0.4164 0.5490 0.4902 0.1569 8.6053 2.0000 
250 253 51 -2.1282 -5.1019 -5.1296 -2.1681 -5.0234 -5.0823 0.0196 0.1000 0.6275 0.5882 0.1176 5.5947 3.0000 
253 254 51 -2.1681 -5.0234 -5.0823 -2.2114 -4.9404 -5.0472 0.0196 0.1000 0.6275 0.5882 0.1176 5.6737 3.0000 
254 255 51 -2.2114 -4.9404 -5.0472 -2.2521 -4.8558 -5.0128 0.0196 0.1000 0.6275 0.5882 0.1176 5.8143 3.0000 
255 256 51 -2.2521 -4.8558 -5.0128 -2.2906 -4.7800 -4.9898 0.0196 0.0880 0.6275 0.5882 0.1176 6.8193 3.0000 
251 257 52 -2.3674 -5.3034 -4.8377 -2.4545 -5.2596 -4.8152 0.0201 0.1000 0.6275 0.5882 0.1176 8.6612 3.0000 
257 258 52 -2.4545 -5.2596 -4.8152 -2.5470 -5.2299 -4.7918 0.0201 0.1000 0.6275 0.5882 0.1176 8.7404 3.0000 
258 259 52 -2.5470 -5.2299 -4.7918 -2.6392 -5.1945 -4.7759 0.0201 0.1000 0.6275 0.5882 0.1176 8.8769 3.0000 
259 260 52 -2.6392 -5.1945 -4.7759 -2.7308 -5.1652 -4.7626 0.0201 0.0971 0.6275 0.5882 0.1176 9.9369 3.0000 
22 261 53 -2.1135 -5.4893 -5.5501 -1.9784 -5.6930 -5.5771 0.0339 0.2459 0.5490 0.4902 0.1569 5.3786 2.0000 
261 262 53 -1.9784 -5.6930 -5.5771 -1.8189 -6.0359 -5.6423 0.0339 0.3838 0.5490 0.4902 0.1569 5.5976 2.0000 
262 263 53 -1.8189 -6.0359 -5.6423 -1.6118 -6.4561 -5.7042 0.0339 0.4725 0.5490 0.4902 0.1569 5.9286 2.0000 
263 264 53 -1.6118 -6.4561 -5.7042 -1.4929 -6.8904 -5.7341 0.0339 0.4512 0.5490 0.4902 0.1569 6.3472 2.0000 
264 265 53 -1.4929 -6.8904 -5.7341 -1.3996 -7.2996 -5.8097 0.0339 0.4265 0.5490 0.4902 0.1569 6.9193 2.0000 
265 266 53 -1.3996 -7.2996 -5.8097 -1.3344 -7.6985 -5.9440 0.0339 0.4260 0.5490 0.4902 0.1569 7.9440 2.0000 
266 267 53 -1.3344 -7.6985 -5.9440 -1.2583 -8.0443 -6.0344 0.0339 0.3653 0.5490 0.4902 0.1569 14.4368 2.0000 
261 268 54 -1.9784 -5.6930 -5.5771 -1.9657 -5.7325 -5.4862 0.0209 0.1000 0.6275 0.5882 0.1176 5.6474 3.0000 
268 269 54 -1.9657 -5.7325 -5.4862 -1.9465 -5.7725 -5.3965 0.0209 0.1000 0.6275 0.5882 0.1176 5.7372 3.0000 
269 270 54 -1.9465 -5.7725 -5.3965 -1.9288 -5.8126 -5.3066 0.0209 0.1000 0.6275 0.5882 0.1176 5.9156 3.0000 
270 271 54 -1.9288 -5.8126 -5.3066 -1.9182 -5.8382 -5.2502 0.0209 0.0629 0.6275 0.5882 0.1176 6.8822 3.0000 
262 272 55 -1.8189 -6.0359 -5.6423 -1.8566 -6.1105 -5.5874 0.0189 0.1000 0.6275 0.5882 0.1176 5.9062 3.0000 
272 273 55 -1.8566 -6.1105 -5.5874 -1.8942 -6.1907 -5.5410 0.0189 0.1000 0.6275 0.5882 0.1176 5.9879 3.0000 
273 274 55 -1.8942 -6.1907 -5.5410 -1.9348 -6.2739 -5.5031 0.0189 0.1000 0.6275 0.5882 0.1176 6.1211 3.0000 
274 275 55 -1.9348 -6.2739 -5.5031 -1.9799 -6.3613 -5.4850 0.0189 0.1000 0.6275 0.5882 0.1176 6.5375 3.0000 
275 276 55 -1.9799 -6.3613 -5.4850 -1.9874 -6.3760 -5.4815 0.0189 0.0169 0.6275 0.5882 0.1176 7.3362 3.0000 
263 277 56 -1.6118 -6.4561 -5.7042 -1.6765 -6.5168 -5.7503 0.0208 0.1000 0.6275 0.5882 0.1176 6.3199 3.0000 
277 278 56 -1.6765 -6.5168 -5.7503 -1.7379 -6.5814 -5.7957 0.0208 0.1000 0.6275 0.5882 0.1176 6.4062 3.0000 
278 279 56 -1.7379 -6.5814 -5.7957 -1.7914 -6.6531 -5.8404 0.0208 0.1000 0.6275 0.5882 0.1176 6.5508 3.0000 
279 280 56 -1.7914 -6.6531 -5.8404 -1.8416 -6.7244 -5.8893 0.0208 0.1000 0.6275 0.5882 0.1176 7.1491 3.0000 
280 281 56 -1.8416 -6.7244 -5.8893 -1.8450 -6.7295 -5.8927 0.0208 0.0070 0.6275 0.5882 0.1176 7.7712 3.0000 
264 282 57 -1.4929 -6.8904 -5.7341 -1.4767 -6.9230 -5.8272 0.0181 0.1000 0.6275 0.5882 0.1176 6.8751 3.0000 
282 283 57 -1.4767 -6.9230 -5.8272 -1.4734 -6.9466 -5.9243 0.0181 0.1000 0.6275 0.5882 0.1176 6.9499 3.0000 
283 284 57 -1.4734 -6.9466 -5.9243 -1.4708 -6.9656 -6.0224 0.0181 0.1000 0.6275 0.5882 0.1176 7.0819 3.0000 
284 285 57 -1.4708 -6.9656 -6.0224 -1.4699 -6.9793 -6.1115 0.0181 0.0901 0.6275 0.5882 0.1176 8.0441 3.0000 
265 286 58 -1.3996 -7.2996 -5.8097 -1.4855 -7.3281 -5.7672 0.0234 0.1000 0.6275 0.5882 0.1176 7.8015 3.0000 
286 287 58 -1.4855 -7.3281 -5.7672 -1.5727 -7.3573 -5.7280 0.0234 0.1000 0.6275 0.5882 0.1176 7.8817 3.0000 
287 288 58 -1.5727 -7.3573 -5.7280 -1.6594 -7.3914 -5.6916 0.0234 0.1000 0.6275 0.5882 0.1176 8.0199 3.0000 
288 289 58 -1.6594 -7.3914 -5.6916 -1.7475 -7.4283 -5.6732 0.0234 0.0972 0.6275 0.5882 0.1176 9.0951 3.0000 
266 290 59 -1.3344 -7.6985 -5.9440 -1.3023 -7.6934 -6.0386 0.0192 0.1000 0.6275 0.5882 0.1176 14.4991 3.0000 
290 291 59 -1.3023 -7.6934 -6.0386 -1.2711 -7.6838 -6.1331 0.0192 0.1000 0.6275 0.5882 0.1176 14.5880 3.0000 
291 292 59 -1.2711 -7.6838 -6.1331 -1.2448 -7.6793 -6.2295 0.0192 0.1000 0.6275 0.5882 0.1176 14.7443 3.0000 
292 293 59 -1.2448 -7.6793 -6.2295 -1.2236 -7.6749 -6.3130 0.0192 0.0863 0.6275 0.5882 0.1176 15.3600 3.0000 
24 294 60 -2.1237 -5.9845 -5.8965 -2.2500 -6.0804 -5.9610 0.0274 0.1713 0.5490 0.4902 0.1569 5.4859 2.0000 
294 295 60 -2.2500 -6.0804 -5.9610 -2.5470 -6.3101 -6.1032 0.0274 0.4014 0.5490 0.4902 0.1569 5.7309 2.0000 
295 296 60 -2.5470 -6.3101 -6.1032 -2.8504 -6.4595 -6.3255 0.0274 0.4047 0.5490 0.4902 0.1569 6.0766 2.0000 
296 297 60 -2.8504 -6.4595 -6.3255 -3.1217 -6.6099 -6.5410 0.0274 0.3777 0.5490 0.4902 0.1569 6.6054 2.0000 
297 298 60 -3.1217 -6.6099 -6.5410 -3.4514 -6.7696 -6.8043 0.0274 0.4512 0.5490 0.4902 0.1569 11.4057 2.0000 
294 299 61 -2.2500 -6.0804 -5.9610 -2.2294 -6.0849 -6.0587 0.0184 0.1000 0.6275 0.5882 0.1176 5.8246 3.0000 
299 300 61 -2.2294 -6.0849 -6.0587 -2.2122 -6.0969 -6.1565 0.0184 0.1000 0.6275 0.5882 0.1176 5.9042 3.0000 
300 301 61 -2.2122 -6.0969 -6.1565 -2.1979 -6.1078 -6.2549 0.0184 0.1000 0.6275 0.5882 0.1176 6.0322 3.0000 
301 302 61 -2.1979 -6.1078 -6.2549 -2.1914 -6.1193 -6.3540 0.0184 0.1000 0.6275 0.5882 0.1176 6.3970 3.0000 
302 303 61 -2.1914 -6.1193 -6.3540 -2.1898 -6.1207 -6.3762 0.0184 0.0223 0.6275 0.5882 0.1176 7.2468 3.0000 
295 304 62 -2.5470 -6.3101 -6.1032 -2.5533 -6.4095 -6.1112 0.0199 0.1000 0.6275 0.5882 0.1176 6.1834 3.0000 
304 305 62 -2.5533 -6.4095 -6.1112 -2.5595 -6.5090 -6.1194 0.0199 0.1000 0.6275 0.5882 0.1176 6.2623 3.0000 
305 306 62 -2.5595 -6.5090 -6.1194 -2.5653 -6.6085 -6.1272 0.0199 0.1000 0.6275 0.5882 0.1176 6.3940 3.0000 
306 307 62 -2.5653 -6.6085 -6.1272 -2.5741 -6.7077 -6.1368 0.0199 0.1000 0.6275 0.5882 0.1176 6.9076 3.0000 
307 308 62 -2.5741 -6.7077 -6.1368 -2.5748 -6.7161 -6.1375 0.0199 0.0085 0.6275 0.5882 0.1176 7.5189 3.0000 
296 309 63 -2.8504 -6.4595 -6.3255 -2.8303 -6.4131 -6.4118 0.0193 0.1000 0.6275 0.5882 0.1176 6.8116 3.0000 
309 310 63 -2.8303 -6.4131 -6.4118 -2.8153 -6.3620 -6.4965 0.0193 0.1000 0.6275 0.5882 0.1176 6.8822 3.0000 
310 311 63 -2.8153 -6.3620 -6.4965 -2.7957 -6.3177 -6.5840 0.0193 0.1000 0.6275 0.5882 0.1176 6.9951 3.0000 
311 312 63 -2.7957 -6.3177 -6.5840 -2.7726 -6.2766 -6.6721 0.0193 0.1000 0.6275 0.5882 0.1176 7.3035 3.0000 
312 313 63 -2.7726 -6.2766 -6.6721 -2.7674 -6.2655 -6.6941 0.0193 0.0251 0.6275 0.5882 0.1176 8.0874 3.0000 
297 314 64 -3.1217 -6.6099 -6.5410 -3.1703 -6.5391 -6.5921 0.0184 0.1000 0.6275 0.5882 0.1176 11.4673 3.0000 
314 315 64 -3.1703 -6.5391 -6.5921 -3.2178 -6.4769 -6.6544 0.0184 0.1000 0.6275 0.5882 0.1176 11.5565 3.0000 
315 316 64 -3.2178 -6.4769 -6.6544 -3.2781 -6.4113 -6.6997 0.0184 0.1000 0.6275 0.5882 0.1176 11.7207 3.0000 
316 317 64 -3.2781 -6.4113 -6.6997 -3.3185 -6.3600 -6.7446 0.0184 0.0792 0.6275 0.5882 0.1176 12.7956 3.0000 
26 318 65 -2.0799 -6.4092 -6.2839 -1.8937 -6.9821 -5.9966 0.0318 0.6674 0.5490 0.4902 0.1569 7.8896 2.0000 
28 319 66 -2.0610 -6.8402 -6.6741 -1.9479 -6.4354 -7.1204 0.0329 0.6130 0.5490 0.4902 0.1569 7.5571 2.0000 
30 320 67 -2.0834 -7.2100 -7.0899 -2.0070 -7.2902 -7.0789 0.0251 0.1112 0.5490 0.4902 0.1569 5.8811 2.0000 
320 321 67 -2.0070 -7.2902 -7.0789 -1.7159 -7.5459 -6.9594 0.0251 0.4055 0.5490 0.4902 0.1569 6.1577 2.0000 
321 322 67 -1.7159 -7.5459 -6.9594 -1.4233 -7.8055 -6.7968 0.0251 0.4236 0.5490 0.4902 0.1569 6.5343 2.0000 
322 323 67 -1.4233 -7.8055 -6.7968 -1.1050 -7.9715 -6.6983 0.0251 0.3722 0.5490 0.4902 0.1569 7.0005 2.0000 
323 324 67 -1.1050 -7.9715 -6.6983 -0.7276 -8.2045 -6.6425 0.0251 0.4470 0.5490 0.4902 0.1569 7.9974 2.0000 
324 325 67 -0.7276 -8.2045 -6.6425 -0.4533 -8.4280 -6.6472 0.0251 0.3539 0.5490 0.4902 0.1569 14.2595 2.0000 
320 326 68 -2.0070 -7.2902 -7.0789 -1.9262 -7.2516 -7.1234 0.0189 0.1000 0.6275 0.5882 0.1176 6.1713 3.0000 
326 327 68 -1.9262 -7.2516 -7.1234 -1.8434 -7.2247 -7.1725 0.0189 0.1000 0.6275 0.5882 0.1176 6.2450 3.0000 
327 328 68 -1.8434 -7.2247 -7.1725 -1.7647 -7.2006 -7.2294 0.0189 0.1000 0.6275 0.5882 0.1176 6.3729 3.0000 
328 329 68 -1.7647 -7.2006 -7.2294 -1.6901 -7.1704 -7.2799 0.0189 0.0950 0.6275 0.5882 0.1176 7.3481 3.0000 
321 330 69 -1.7159 -7.5459 -6.9594 -1.6399 -7.5168 -6.9013 0.0229 0.1000 0.6275 0.5882 0.1176 6.5225 3.0000 
330 331 69 -1.6399 -7.5168 -6.9013 -1.5618 -7.4899 -6.8448 0.0229 0.1000 0.6275 0.5882 0.1176 6.6034 3.0000 
331 332 69 -1.5618 -7.4899 -6.8448 -1.4824 -7.4724 -6.7867 0.0229 0.1000 0.6275 0.5882 0.1176 6.7386 3.0000 
332 333 69 -1.4824 -7.4724 -6.7867 -1.3966 -7.4797 -6.7359 0.0229 0.1000 0.6275 0.5882 0.1176 7.2894 3.0000 
333 334 69 -1.3966 -7.4797 -6.7359 -1.3902 -7.4803 -6.7322 0.0229 0.0074 0.6275 0.5882 0.1176 7.8840 3.0000 
322 335 70 -1.4233 -7.8055 -6.7968 -1.3809 -7.8503 -6.8755 0.0221 0.1000 0.6275 0.5882 0.1176 7.0313 3.0000 
335 336 70 -1.3809 -7.8503 -6.8755 -1.3368 -7.8873 -6.9573 0.0221 0.1000 0.6275 0.5882 0.1176 7.1126 3.0000 
336 337 70 -1.3368 -7.8873 -6.9573 -1.2924 -7.9238 -7.0391 0.0221 0.1000 0.6275 0.5882 0.1176 7.2548 3.0000 
337 338 70 -1.2924 -7.9238 -7.0391 -1.2411 -7.9624 -7.1063 0.0221 0.0929 0.6275 0.5882 0.1176 8.3187 3.0000 
323 339 71 -1.1050 -7.9715 -6.6983 -1.1409 -8.0241 -6.6212 0.0197 0.1000 0.6275 0.5882 0.1176 7.7701 3.0000 
339 340 71 -1.1409 -8.0241 -6.6212 -1.1777 -8.0766 -6.5444 0.0197 0.1000 0.6275 0.5882 0.1176 7.8464 3.0000 
340 341 71 -1.1777 -8.0766 -6.5444 -1.2231 -8.1290 -6.4724 0.0197 0.1000 0.6275 0.5882 0.1176 7.9692 3.0000 
341 342 71 -1.2231 -8.1290 -6.4724 -1.2741 -8.1672 -6.3953 0.0197 0.1000 0.6275 0.5882 0.1176 8.3204 3.0000 
342 343 71 -1.2741 -8.1672 -6.3953 -1.2857 -8.1756 -6.3785 0.0197 0.0220 0.6275 0.5882 0.1176 9.1313 3.0000 
324 344 72 -0.7276 -8.2045 -6.6425 -0.7019 -8.1970 -6.5461 0.0196 0.1000 0.6275 0.5882 0.1176 14.3187 3.0000 
344 345 72 -0.7019 -8.1970 -6.5461 -0.6709 -8.1972 -6.4510 0.0196 0.1000 0.6275 0.5882 0.1176 14.3995 3.0000 
345 346 72 -0.6709 -8.1972 -6.4510 -0.6469 -8.1964 -6.3540 0.0196 0.1000 0.6275 0.5882 0.1176 14.5271 3.0000 
346 347 72 -0.6469 -8.1964 -6.3540 -0.6310 -8.1941 -6.2553 0.0196 0.1000 0.6275 0.5882 0.1176 14.8541 3.0000 
347 348 72 -0.6310 -8.1941 -6.2553 -0.6266 -8.1919 -6.2286 0.0196 0.0271 0.6275 0.5882 0.1176 15.3600 3.0000 
32 349 73 -2.1100 -7.6453 -7.5529 -1.9776 -7.6434 -7.6678 0.0297 0.1753 0.5490 0.4902 0.1569 6.0601 2.0000 
349 350 73 -1.9776 -7.6434 -7.6678 -1.7911 -7.7043 -7.9884 0.0297 0.3759 0.5490 0.4902 0.1569 6.2880 2.0000 
350 351 73 -1.7911 -7.7043 -7.9884 -1.5916 -7.7049 -8.3375 0.0297 0.4020 0.5490 0.4902 0.1569 6.6312 2.0000 
351 352 73 -1.5916 -7.7049 -8.3375 -1.3686 -7.7285 -8.6813 0.0297 0.4105 0.5490 0.4902 0.1569 7.2483 2.0000 
352 353 73 -1.3686 -7.7285 -8.6813 -1.1014 -7.7250 -8.9354 0.0297 0.3688 0.5490 0.4902 0.1569 11.6705 2.0000 
349 354 74 -1.9776 -7.6434 -7.6678 -1.9215 -7.7085 -7.6167 0.0198 0.1000 0.6275 0.5882 0.1176 6.3440 3.0000 
354 355 74 -1.9215 -7.7085 -7.6167 -1.8554 -7.7686 -7.5718 0.0198 0.1000 0.6275 0.5882 0.1176 6.4310 3.0000 
355 356 74 -1.8554 -7.7686 -7.5718 -1.7906 -7.8341 -7.5330 0.0198 0.1000 0.6275 0.5882 0.1176 6.5852 3.0000 
356 357 74 -1.7906 -7.8341 -7.5330 -1.7355 -7.8962 -7.4999 0.0198 0.0893 0.6275 0.5882 0.1176 7.7006 3.0000 
